hrNo,hrName,birthday,sex,faHrNo,faHrName,moHrNo,moHrName,damsireNo,damsireName,src
3014540,스켈레톤,20110716,암,3007168,명문왕자,3100046,광야일호,3102389,빛의사랑,API42_1
0029499,최고야,20110423,수,0020378,에어스맵,0022019,하루가스미,6273541,YAMANIN ZEPHYR,API42_1
0029522,태산천지,20110422,거,0018771,캐피털스팬딩,0021682,황금키,6307336,TALE OF THE CAT,API42_1
0030236,스트롱러브,20110408,암,0012808,크릭캣,0025771,화이브스타수잔,6254178,PENTELICUS,API42_1
0029748,행운성,20110313,암,0015093,듀앨러티,0012112,꿈마을,0004761,큐리아레기스,API42_1
0029796,영광의태양,20110331,수,0020256,메니피,0016953,일심전력,6258011,LANGFUHR,API42_1
0032844,감동의문,20110327,암,6310199,MALIBU MOON,6330716,REBEL ACCOUNT,6205296,DIXIELAND BAND,API42_1
0032953,불굴의투사,20110922,암,6771654,HENNY HUGHES,6999921,SHIVERING,6251234,DANEHILL DANCER,API42_1
0029757,금빛들판,20110420,암,0016567,트릭오브페이트,0014377,대지광명,0010902,퍼시픽바운티,API42_1
0030435,머치모어,20110305,거,0020178,퍼펙트비전Ⅱ,0016362,캐치프레이즈,0004759,랜드러쉬,API42_1
1014225,꿈의전사,20110408,암,-,-,-,-,-,-,API42_1
0032911,비호자,20110319,거,6784425,NOONMARK,6794755,PERSONA,6254462,MARIA'S MON,API42_1
0030475,남도제왕,20110509,수,0013915,아처시티슬루,0020190,페어리페이블,6206427,FAIRY KING,API42_1
0029899,멜로디뮤직,20110402,암,0017021,래비츠,0020053,멜로디래스,6309923,STRAVINSKY,API42_1
0029729,사자왕,20110702,거,0009337,포트스톡턴,0018607,패스트페어,6312253,WEST BY WEST,API42_1
0029843,성파스타,20110530,수,0007672,리비어,0018465,버베어리어,6248051,ROYAL ACADEMY,API42_1
0030135,스카이캣,20110416,암,0025670,원쿨캣,0013906,위스풀스카이,6228139,SKYWALKER,API42_1
3014741,영등,20110518,암,3012419,종결자,3100817,기사맹세,-,-,API42_1
0030807,골든래스,20110221,암,0024050,엑톤파크,0009428,골든이글,0006163,빅서,API42_1
0031571,강톨이,20120303,거,6795075,SUPER SAVER,0029488,말라베이,6225516,SKIP AWAY,API42_1
0032480,스페셜라인,20120219,수,0024050,엑톤파크,0018662,리치뮈지크,6254208,RIZZI,API42_1
0031836,쾌풍,20120319,수,0020256,메니피,0022015,캠퍼스퀸,6264785,BUBBLE GUM FELLOW,API42_1
0034553,나이스앤굿,20120404,수,6813651,IN SUMMATION,6794544,RED PINE,6248320,AWESOME AGAIN,API42_1
0031821,그레이드캡틴,20120205,거,0023957,호크윙,0018699,스톰캣츠키튼,6209767,IRISH RIVER,API42_1
0034561,헤이퀸,20120226,암,6790306,HOLD ME BACK,6344802,JACK'S TOUCH,6248332,TOUCH GOLD,API42_1
1015007,햇살,20120311,수,-,-,-,-,-,-,API42_1
0032184,러브퀸,20120402,암,0021999,포리스트캠프,0023474,트루드,6256079,HOLY BULL,API42_1
0031962,우승번쩍,20120414,거,0024050,엑톤파크,0014240,닥터런,0010902,퍼시픽바운티,API42_1
0034562,내사랑담양,20120507,암,6795075,SUPER SAVER,0031287,마리나디쉐본,0018206,엑스플로잇,API42_1
1015040,골든비치,20120303,암,-,-,-,-,-,-,API42_1
0032203,천하통일,20120505,수,0012808,크릭캣,0018200,클레버릴,6306892,LIL'S LAD,API42_1
0031609,호루라기,20120114,암,0022032,니혼필로닐,0022036,에이피란스,6256541,ADJUDICATING,API42_1
0031583,장비천복,20120315,수,0023957,호크윙,0028938,뷰티풀딕시,6310058,DIXIE DOT COM,API42_1
0032938,미라클엔젤,20120515,수,0020257,비카,0023588,더블더골드,6256450,DOUBLE HONOR,API42_1
0031556,나나,20120504,암,0021999,포리스트캠프,0021944,애프터에이트,6266191,COMMANDS,API42_1
3015290,장타성공,20120508,암,3100009,진흥제일,3010329,항몽군장,3101050,골든레이스,API42_1
1015179,사령탑,20110523,수,-,-,-,-,-,-,API42_1
0032375,매직라인,20120320,수,0020256,메니피,0018467,베이비선데이,6395061,ROYAL TOUCH,API42_1
0030329,장산불패,20110211,거,0021998,피코센트럴,0018704,클라우디아시크릿,6204497,CRAFTY PROSPECTOR,API42_1
0032204,점입가속,20120324,거,0023493,시에로골드,0024137,클리코퀸,0012808,크릭캣,API42_1
0031711,파인투데이,20120306,수,0018733,비와신세이키,0014432,오투데이,0009338,퓨처퀘스트,API42_1
0034758,에이스신화,20120815,암,6913751,ONEMORENOMORE,6717908,VINTAGE POWER,6240818,DANEHILL,API42_1
0032786,비케이톱,20110325,거,6309978,BERNSTEIN,6613844,TASH DASH,6248324,CORONADO'S QUEST,API42_1
0032597,강자승,20120220,암,0025670,원쿨캣,0023368,코리안경축,6315224,NORTH LIGHT,API42_1
0031536,혜리온,20120502,암,0025790,피스룰즈,0016463,프라우드걸,6306829,DEMALOOT DEMASHOOT,API42_1
0034760,데빌킹,20121014,거,6964992,WICKED STYLE,6494969,FRENCH TREASURE,6213475,MISWAKI,API42_1
0031807,소나타존,20120329,암,0016504,워존,0020046,비뢰소나타,6310150,INCLUDE,API42_1
0033319,창세,20130215,암,0021999,포리스트캠프,0013137,대천풍,0005331,피어슬리,API42_1
0034106,큐피드파크,20130226,암,0024050,엑톤파크,0018068,카트리나,0012808,크릭캣,API42_1
0034278,송암강자,20130226,거,0036735,디바인파크,0031280,캄애프터더스톰,6309990,BROKEN VOW,API42_1
0033431,애니나인,20130412,암,0027443,컬러즈플라잉,0025578,데일리뉴스,6314523,HUSSONET,API42_1
0036399,각별한,20130526,수,6772772,BIG BROWN,6384001,AWFUL SMART,6248000,BLACK TIE AFFAIR,API42_1
0036520,신조대협,20130414,거,6964694,SUMMER BIRD,6339196,CUPIDS REVENGE,6250547,RED RANSOM,API42_1
0036531,전무후무,20130415,거,6815406,WICKED RICH,6106730,SENSATIONISTA,0039750,퍼지,API42_1
1015879,여걸열전,20130505,암,-,-,-,-,-,-,API42_1
3015845,신의전설,20130410,수,3010278,천년의힘,3008601,월라공주,3006529,적임자,API42_1
0034087,펜타힐즈,20130529,암,0018206,엑스플로잇,0022119,원더퀸,6285904,CANADIAN SILVER,API42_1
0033878,승리엔젤,20130219,암,0006892,디디미,0017470,예상백,0010902,퍼시픽바운티,API42_1
0036388,슈퍼코만도,20130508,거,0040056,아치아치아치,0034828,유어텀,6205296,DIXIELAND BAND,API42_1
3015948,쇼타임,20130507,암,3009526,백두장사,3100893,사랑책,-,-,API42_1
3015998,동명왕,20130815,암,3011142,태산준봉,3010234,산의여신,3005576,꿈바위,API42_1
0034104,기가스피드,20130222,거,0025670,원쿨캣,0023467,웨이팅포소피아,6241352,IN THE WINGS,API42_1
0033329,블루스톰,20130216,거,0021998,피코센트럴,0023893,이츠트루블루,6310432,YES IT'S TRUE,API42_1
0036532,비바트리니티,20130308,거,6864014,AMERICAN LION,6811755,STAR VINTAGE,6313589,CUVEE,API42_1
0033903,검빛강자,20130520,거,0020379,인그란디어,0022155,탄디아,6228477,TWO PUNCH,API42_1
0034865,포머미션,20130405,수,6783715,TEMPLE CITY,6998655,PEEKABOO MISSION,6310363,STRATEGIC MISSION,API42_1
3016020,강한걸,20130425,암,3008912,참살이,3100883,영상왕비,-,-,API42_1
0033616,팬텀블레이드,20130216,수,0020257,비카,0014189,가문영광,0008710,컨셉트윈,API42_1
0034858,골드삭스,20130409,거,6964691,MUNNINGS,6867001,CATOFMINE,6250769,CAT THIEF,API42_1
0033962,레드영명운,20130410,거,0029482,와이와이와이,0023698,레드영,0031302,채플로열,API42_1
0036568,당대화신,20130312,암,6323622,FLATTER,6876343,TIME FOR LOVE,6256901,JOHANNESBURG,API42_1
0034102,마인,20130502,암,0024050,엑톤파크,0023622,엑설런트챔프,6310433,YONAGUSKA,API42_1
3015984,제주여걸,20130510,암,3100773,모자오름,3100958,쾌걸춘향,3102389,빛의사랑,API42_1
0034223,골든킹즈,20130323,암,0024050,엑톤파크,0028964,센서리어스키스,6256185,KISSIN KRIS,API42_1
0033507,최강드림,20130412,거,0027420,오피서,0020912,상상봉,0016504,워존,API42_1
0033417,천지성공,20130215,암,0027443,컬러즈플라잉,0017658,동방최고,0015032,알나바,API42_1
1016143,일비천금,20130705,거,-,-,-,-,-,-,API42_1
0036378,그레이트송,20130128,거,6310347,SONGANDAPRAYER,6610793,ARCHIVIST,6248317,ARCH,API42_1
0034010,블랙사파이어,20130411,암,0024050,엑톤파크,0023437,어리틀포크,6256294,PLEASANT TAP,API42_1
0034800,성은강자,20130928,수,6772800,CASINO PRINCE,6106288,JAMBU,6321939,OCEAN OF WISDOM,API42_1
0034275,온니고,20130320,수,0027420,오피서,0012701,오우버리,6213862,MUSTIN LAKE,API42_1
0036161,연달아,20140316,수,0020256,메니피,0023283,샤이닝챔피언,0006892,디디미,API42_1
0038043,최고머니,20140318,거,6310354,STEPHEN GOT EVEN,6965562,LADY HEROINE,6240151,SEA HERO,API42_1
0036000,뉴와이파이,20140310,수,0029482,와이와이와이,0031268,파이어앤바이스,6771685,LATENT HEAT,API42_1
0035223,콜링킹,20140423,거,0018723,필드아스카,0023882,러블리샤인,6272661,FRENCH DEPUTY,API42_1
0035230,역대최상,20140303,암,0020379,인그란디어,0017549,스피넬,0012682,샤프어필,API42_1
0035604,영웅건마,20140325,거,0018206,엑스플로잇,0028354,센스퀸,0018776,양키빅터,API42_1
0036167,진격의천마,20140215,수,0038332,커널존,0033111,그릴리메이,6256164,MR. GREELEY,API42_1
0036581,하와이보스,20140322,거,6338945,SKY MESA,6560973,AMY'S GOLD,6220003,STRIKE THE GOLD,API42_1
0035932,큰자유,20140222,암,0025790,피스룰즈,0023467,웨이팅포소피아,6241352,IN THE WINGS,API42_1
0035869,즐거운함성,20140324,암,0029482,와이와이와이,0023441,루너룰러,6310199,MALIBU MOON,API42_1
0035506,파티어게인,20140304,수,6783087,SINGING SAINT,0033059,밸러데인,6328809,KAFWAIN,API42_1
0036219,시크릿마린,20140326,거,6310324,SEA OF SECRETS,0032936,핫딕시,6771685,LATENT HEAT,API42_1
0036268,컨저버티브,20140513,거,0027420,오피서,0027534,아이즈어글로우,6250544,BROAD BRUSH,API42_1
0035983,끝판에어로,20140214,암,0040056,아치아치아치,0033064,알파인아이스,6310103,FORESTRY,API42_1
0035828,라이언록,20140415,수,0024050,엑톤파크,0023437,어리틀포크,6256294,PLEASANT TAP,API42_1
0035664,베스트캠프,20140521,암,0021999,포리스트캠프,0018681,원신다임,6256264,TACTICAL ADVANTAGE,API42_1
0036157,햇살왕자,20140417,거,0018775,볼포니,0021438,강산통일,0008710,컨셉트윈,API42_1
3016609,럭키그린,20140301,거,3007168,명문왕자,3008968,여류탄생,3102390,루카,API42_1
0035933,차룡,20140121,수,0029487,샤프휴머,0019414,즐거운미소,0007672,리비어,API42_1
0036269,스웨그,20140411,암,0031302,채플로열,0025808,캡티브,6310235,MUTAKDDIM,API42_1
3016650,리듬,20140530,암,3101043,제주오름,3011904,안덕보배,3005576,꿈바위,API42_1
3016558,번개대왕,20140328,거,3012419,종결자,3100003,-,3100982,메밀마을,API42_1
0035769,패스트어웨이,20140424,거,0029419,스트라이크어게인,0022974,블랙루비,0016504,워존,API42_1
0033980,파인파워,20130411,수,0006892,디디미,0023242,파인질주,0015093,듀앨러티,API42_1
0035522,경연한질주,20140330,암,0029487,샤프휴머,0023791,러블리우먼,6313614,LION HEART,API42_1
0035783,프라임레이스,20140221,수,0020257,비카,0023491,고헬렌고,6209826,ISLAND WHIRL,API42_1
0035490,초동레이스,20140423,거,0029487,샤프휴머,0017460,원더원더,0012684,더그룸이즈레드,API42_1
0036064,승리스토리,20140311,거,0018206,엑스플로잇,0018839,레이디베렌스,6309976,BEHRENS,API42_1
0037321,스위틀리휴머,20150329,수,0029487,샤프휴머,0033013,스위틀리,6310406,WAR CHANT,API42_1
3016876,상상불가,20140417,암,3005612,특별자원,3013161,절대권력,3005576,꿈바위,API42_1
0037871,에이스포스,20150325,수,0018775,볼포니,0033101,포스파워,6229080,COZZENE,API42_1
0037017,금빛환향,20150328,암,0026213,지금이순간,0025994,새아누리,0023647,빅스윙,API42_1
0037007,크레모아파워,20150221,거,0032990,한센,0020324,조미더머니,6255992,TAKE ME OUT,API42_1
0036745,하드프린세스,20150217,암,0031305,록하드텐,0027446,매거코로,6270341,GRASS WONDER,API42_1
3017112,한라질주,20150424,암,3012382,쾌속장타,3011093,선봉태후,3005576,꿈바위,API42_1
0039894,로드위너,20150412,수,6771817,DISCREET CAT,6912917,PRINCESS WHINNY,6228130,THEATRICAL,API42_1
0039962,플라잉보스,20150430,수,6772782,FROST GIANT,6623705,PAPA SIDS GIRL,6306732,SOUVENIR COPY,API42_1
0039889,판타스틱콤비,20150314,거,6620030,AFLEET ALEX,6109957,PSYCHIC ELAINE,6772156,SIGHTSEEING,API42_1
0036813,백산군주,20150218,거,0027420,오피서,0025489,엑톤레거시,0024050,엑톤파크,API42_1
0038003,피스투어,20150423,암,0025790,피스룰즈,0009796,비온투어,6228112,TOUR D'OR,API42_1
0039885,아임유어마더,20150220,암,6790436,ESKENDEREYA,6787702,CINTAROSA,6310132,GRAND SLAM,API42_1
0039856,배다리뮤닝,20150314,거,6964691,MUNNINGS,6109780,CANDYS GIRL,6324537,BERTOLINI,API42_1
0037678,이스트킹덤,20150418,수,0032970,윈체스터,0014710,웰빙캣,0012808,크릭캣,API42_1
0037082,흥바람,20150319,수,0029487,샤프휴머,0023068,청운태후,0018771,캐피털스팬딩,API42_1
0039923,창조대로,20150214,거,6983586,ORB,6782799,CHERRYBLOSSOMMISS,6258011,LANGFUHR,API42_1
0036759,스칼렛퍼펙트,20150301,암,0021999,포리스트캠프,0023138,검은나비,0018837,뉴스프린트,API42_1
0036916,퀸더퀸,20150318,암,0033119,선더모카신,0025713,레인어브타라,6254589,BEAU GENIUS,API42_1
0037270,수제비,20150317,거,0020725,칸의제국,0018331,알찬마루,6306277,SUZUKA STREET,API42_1
0037626,실버디자인,20150412,암,0032990,한센,0027480,나필리베이,6479517,KATAHAULA COUNTY,API42_1
0037834,타워캡틴,20150512,거,0032970,윈체스터,0011770,미스윅,6252350,THE WICKED NORTH,API42_1
0037586,아델의신,20150530,거,0020256,메니피,0018111,스틸골든,6268229,GOLD FEVER,API42_1
0036993,탱이바이트,20150403,수,0020256,메니피,0023459,태양의마법사,6310228,MORE THAN READY,API42_1
0038382,아이앰유어킹,20141218,거,6103849,BURGUNDY,6536226,TRICIA ANN,6224242,ZABEEL,API42_1
0037741,브라운로즈,20150429,암,0032990,한센,0023199,동방로즈,0018775,볼포니,API42_1
0037367,펠리체,20150323,거,0018207,커멘더블,0026471,베스트파워,0020256,메니피,API42_1
3017325,쾌속진행,20150520,거,3101043,제주오름,3009128,서광등피,3102390,루카,API42_1
0037598,예스파워,20150522,거,0034428,테스타마타,0031250,거츠게임,0027420,오피서,API42_1
0037857,머니대륙,20150406,암,0028997,리미트리스비드,0031036,동서대륙,6771305,A. P. WARRIOR,API42_1
3017498,백록여걸,20160421,암,3011321,전국비행,3011094,백록왕비,3102390,루카,API42_1
3017525,제일왕국,20160427,암,3011948,해모수,3009898,일출왕국,3005576,꿈바위,API42_1
0038591,무적영웅,20160221,수,6979712,CROSS TRAFFIC,0036630,위키드우노,6307064,MACHO UNO,API42_1
0038647,알파러너,20160206,수,6978889,ITSMYLUCKYDAY,0036650,러너웨이랜섬,6305987,CHEROKEE RUN,API42_1
0039592,투투터보,20160515,수,0029419,스트라이크어게인,0020332,마이애미블루,6306399,AMERICAN CHANCE,API42_1
0039001,원더풀딕시,20160430,수,0033115,유로실버,0021838,딕시비카,0020257,비카,API42_1
0038640,위너브라운,20160324,수,0029293,캡틴콜티시,0033036,미스다이앤,6254179,MONTBROOK,API42_1
3017560,새연교,20160221,거,3005652,제주명성,3007402,금나라,-,-,API42_1
3017657,우진용사,20150127,수,3007168,명문왕자,3008949,최강자전,3102390,루카,API42_1
3017452,전국시대,20150522,암,3009526,백두장사,3012652,행운시간,3101043,제주오름,API42_1
0038950,스피드흑룡,20160415,거,0029419,스트라이크어게인,0034887,어메이징서프라이,6309728,PULPIT,API42_1
0038536,맘마로마,20160315,암,0036358,애니기븐새터데이,0020193,금빛승리,6244595,BITE THE BULLET,API42_1
0041698,천지명장,20160325,거,6983586,ORB,6108038,ON THE SAME PAGE,6310008,CATIENUS,API42_1
3017720,삼다으뜸,20160412,거,3100032,성읍오름,3011163,열안지,3101043,제주오름,API42_1
0039425,대흥시대,20160421,거,0031261,사이먼퓨어,0030879,스토미앰버,6309946,A. P JET,API42_1
0041730,프로함성,20160125,거,6978889,ITSMYLUCKYDAY,6110817,BATTLE CREEK LADY,6771773,COWTOWN CAT,API42_1
0038908,프리마니케,20160319,암,6866854,I WANT REVENGE,0036662,캐리비안레인,6333083,SPEIGHTSTOWN,API42_1
0038550,빅토리킹,20160129,거,6106384,MAGICIAN,0036677,피버샴,6306749,DISTORTED HUMOR,API42_1
0039018,한라황후,20160418,암,0025790,피스룰즈,0026536,노다웃,6338505,SILVER TRAIN,API42_1
0038927,용연,20160304,수,0031261,사이먼퓨어,0029338,화려한파티,6309990,BROKEN VOW,API42_1
3017754,제주미래,20160530,암,3101043,제주오름,3014749,행복한,3009526,백두장사,API42_1
0041790,리턴오브섭서디,20160514,거,6529748,ENGLISH CHANNEL,6115558,RON RHONDA,6771298,LAWYER RON,API42_1
0039470,문화시그니쳐,20160502,거,0031261,사이먼퓨어,0028947,택티컬스피드,6261339,TIZNOW,API42_1
0039620,정상스타,20160515,암,0034428,테스타마타,0023948,러브마이와일드캣,6306667,FOREST WILDCAT,API42_1
0039463,대마지풍,20160430,거,0018733,비와신세이키,0029480,골드퓨처즈,6310123,GOLDEN MISSILE,API42_1
0041583,장산도끼,20160318,거,6781702,LOOKIN AT LUCKY,6979825,UBELONGTOMEMISSY,6254101,BELONG TO ME,API42_1
0038871,보령환호,20160401,암,0033119,선더모카신,0029969,엑톤골드,0024050,엑톤파크,API42_1
0041641,화이트퀸,20170215,암,0032990,한센,0032847,빛의여왕,6772779,MIDNIGHT LUTE,API42_1
0041615,피케이돌풍,20170209,거,0034637,라이언메탈,0026386,블랙탄,0006892,디디미,API42_1
3018078,한라상봉,20160519,거,3009526,백두장사,3013273,신의열매,3101045,빛을향해,API42_1
0041851,소울메리트,20170501,수,6106898,AMERICAN PHAROAH,6108407,PLACENTIA,6771382,BERNARDINI,API42_1
1018087,봉황새,20170611,거,-,-,-,-,-,-,API42_1
0040694,전설의펀치,20170228,수,0020256,메니피,0019701,배블레이디,0007463,사이코배블,API42_1
0043588,블루마카롱,20170430,암,6790511,IMAGINING,6127090,SHE'S SCARY,6323689,CONGRATS,API42_1
0041612,대승퀸,20170416,암,0032990,한센,0026220,대박연출,0015169,자마인랑퍼,API42_1
3018177,오라스타,20170115,암,3012382,쾌속장타,3100931,디오니소스,-,-,API42_1
